Order ID,Order Date,Order Mode,Customer ID,City,Postal Code,Country,Region,Product ID,Product Name,Sub-Category,Sales,Cost Price,Quantity,Discount,Revenue,Profit, Category,Segment
ADG-593659,2024-11-01,In-Store,VY028571,Leeds,LS6,England,Yorkshire & the Humber,01JZ3N58SAW3XZ8SQ6D6P9PCQT,Vegetable Medley,Mixed Vegetables,2.99,0.897,2,0,5.98,4.186,Food,Produce
IUV-491239,2024-09-12,Online,BP009480,Milton,NG22,England,East Midlands,01JZ3NC7B86JEQRHTJTFX0FSGK,Reusable Produce Bags Set,Eco-Friendly Kitchen Products,14.99,4.497,4,0,59.96,41.972,Kitchen,Kitchen
IUV-491239,2024-09-12,Online,BP009480,Milton,NG22,England,Scotland,01JZ3NC7B86JEQRHTJTFX0FSGK,Reusable Produce Bags Set,Eco-Friendly Kitchen Products,14.99,4.497,4,0,59.96,41.972,Kitchen,Kitchen
NGW-715608,2024-09-13,In-Store,SX073160,Milton,NG22,England,East Midlands,01JZ3N57NGS8HVQNJ0YRZPMJ7S,Canvas Wall Art,Decorative Wall Art & Accessories,39.99,11.997,13,0.39,519.87,363.909,Home,Home
NGW-715608,2024-09-13,In-Store,SX073160,Milton,NG22,England,Scotland,01JZ3N57NGS8HVQNJ0YRZPMJ7S,Canvas Wall Art,Decorative Wall Art & Accessories,39.99,11.997,13,0.39,519.87,363.909,Home,Home
PIG-827285,2024-01-18,Online,DB016992,Sheffield,S1,England,Yorkshire and the Humber,01JZ3NC5GGN3SDTJK6MQD8CR1N,Almond Joy Protein Bars,Protein Snacks,1.99,0.597,15,0.3,29.85,20.895,Food,Snacks
FME-747440,2024-02-06,In-Store,NA063350,London,EC1V,England,London,01JZ3NC89CNVSAJC7HYKCHB507,Savory Pumpkin Soup,Specialty Soups,3.89,1.167,19,0.16,73.91,51.737,Food,Soups
FME-747440,2024-02-06,In-Store,NA063350,London,EC1V,England,London,01JZ3NC89CNVSAJC7HYKCHB507,Savory Pumpkin Soup,Specialty Soups,3.89,1.167,19,0.16,73.91,51.737,Food,Soups
FME-747440,2024-02-06,In-Store,NA063350,London,EC1V,England,London,01JZ3NC89CNVSAJC7HYKCHB507,Savory Pumpkin Soup,Specialty Soups,3.89,1.167,19,0.16,73.91,51.737,Food,Soups
FME-747440,2024-02-06,In-Store,NA063350,London,EC1V,England,London,01JZ3NC89CNVSAJC7HYKCHB507,Savory Pumpkin Soup,Specialty Soups,3.89,1.167,19,0.16,73.91,51.737,Food,Soups
FME-747440,2024-02-06,In-Store,NA063350,London,EC1V,England,London,01JZ3NC89CNVSAJC7HYKCHB507,Savory Pumpkin Soup,Specialty Soups,3.89,1.167,19,0.16,73.91,51.737,Food,Soups
FME-747440,2024-02-06,In-Store,NA063350,London,EC1V,England,London,01JZ3NC89CNVSAJC7HYKCHB507,Savory Pumpkin Soup,Specialty Soups,3.89,1.167,19,0.16,73.91,51.737,Food,Soups
ZYY-076215,2024-02-11,Online,IC043400,Belfast,BT2,Northern Ireland,Northern Ireland,01JZ3NC5V5BEJYHZZW0Z7KEE77,Honeycrisp Apple Chips,Dried Fruits,3.49,1.047,18,0.33,62.82,43.974,Food,Snacks
JSO-649988,2024-03-09,In-Store,CE049433,Linton,BD23,England,West Midlands,01JZ3N5935ZRXXMKKHBWVRG4NN,Sushi Roll Kit,Japanese Cooking Kits,9.99,2.997,17,0.34,169.83,118.881,Food,Cooking Kits
PVU-265138,2024-08-15,Online,SZ028845,Sheffield,S1,England,Yorkshire and the Humber,01JZ3N5AT2BH841A6AM79XDCJ4,Kids' Building Blocks,Building Toys,19.99,5.997,16,0.03,319.84,223.888,Toys,Toys
QBE-839789,2024-10-04,In-Store,QX063911,Birmingham,B40,England,West Midlands,01JZ3N592W6EZCHAXJSN2XCDXK,Energy Bites,Healthy Snacks,3.99,1.197,4,0,15.96,11.172,Food,Snacks
QBE-839789,2024-10-04,In-Store,QX063911,Birmingham,B40,England,West Midlands,01JZ3N592W6EZCHAXJSN2XCDXK,Energy Bites,Healthy Snacks,3.99,1.197,4,0,15.96,11.172,Food,Snacks
KTI-570916,2024-04-03,Online,KJ087516,Sutton,CT15,England,South East,01JZ3NC8YYYF44PQHNDP82ZGHX,Puzzle Mat,Educational Toys,22.99,6.897,18,0.31,413.82,289.674,Toys,Toys
KTI-570916,2024-04-03,Online,KJ087516,Sutton,CT15,England,South East,01JZ3NC8YYYF44PQHNDP82ZGHX,Puzzle Mat,Educational Toys,22.99,6.897,18,0.31,413.82,289.674,Toys,Toys
BEV-019437,2024-05-31,In-Store,YC086368,Liverpool,L33,England,North West,01JZ3NC5XSAZA70WGPSS75JAKM,Butternut Squash Ravioli,Frozen Pasta Dishes,6.29,1.887,15,0.24,94.35,66.045,Food,Frozen Foods
BEV-019437,2024-05-31,In-Store,YC086368,Liverpool,L33,England,North West,01JZ3NC5XSAZA70WGPSS75JAKM,Butternut Squash Ravioli,Frozen Pasta Dishes,6.29,1.887,15,0.24,94.35,66.045,Food,Frozen Foods
TOG-321193,2024-08-21,Online,FS025615,Merton,SW19,England,London,01JZ3N58TEPS91QE2NGN2ZP2SG,V-Neck Sweater,Sweaters,49.99,14.997,20,0.01,999.8,699.86,Clothing,Tops
GOU-710444,2024-02-17,In-Store,EU081196,Bristol,BS41,England,South West,01JZ3NC4X9MMDB075GX5MCGT85,Silicone Cooking Utensils Set,Cooking Tools & Utensils,34.99,10.497,14,0.4,489.86,342.902,Kitchen,Kitchen
BQD-645533,2024-12-15,Online,OI044600,London,WC1B,England,London,01JZ3N59P0TE5BBZ9Z0R98PHQZ,Slim Fit Chinos,Casual Pants,54.99,16.497,18,0.34,989.82,692.874,Clothing,Pants
BQD-645533,2024-12-15,Online,OI044600,London,WC1B,England,London,01JZ3N59P0TE5BBZ9Z0R98PHQZ,Slim Fit Chinos,Casual Pants,54.99,16.497,18,0.34,989.82,692.874,Clothing,Pants
BQD-645533,2024-12-15,Online,OI044600,London,WC1B,England,London,01JZ3N59P0TE5BBZ9Z0R98PHQZ,Slim Fit Chinos,Casual Pants,54.99,16.497,18,0.34,989.82,692.874,Clothing,Pants
BQD-645533,2024-12-15,Online,OI044600,London,WC1B,England,London,01JZ3N59P0TE5BBZ9Z0R98PHQZ,Slim Fit Chinos,Casual Pants,54.99,16.497,18,0.34,989.82,692.874,Clothing,Pants
BQD-645533,2024-12-15,Online,OI044600,London,WC1B,England,London,01JZ3N59P0TE5BBZ9Z0R98PHQZ,Slim Fit Chinos,Casual Pants,54.99,16.497,18,0.34,989.82,692.874,Clothing,Pants
BQD-645533,2024-12-15,Online,OI044600,London,WC1B,England,London,01JZ3N59P0TE5BBZ9Z0R98PHQZ,Slim Fit Chinos,Casual Pants,54.99,16.497,18,0.34,989.82,692.874,Clothing,Pants
FFD-364788,2024-07-13,In-Store,TE085685,Ashley,SN13,England,South West,01JZ3N57YPG79JGS23842THZ74,Ice Pack,Wellness & Relaxation,8.99,2.697,11,0.19,98.89,69.223,Health,Health
TFB-559635,2024-08-19,Online,BQ000218,Seaton,LE15,England,East Midlands,01JZ3N59478ZRJZ3SPGDCJQDT6,Sourdough Bread,Breads,4.99,1.497,1,0.18,4.99,3.493,Food,Bakery
HPV-540073,2024-11-03,In-Store,JU097456,Craigavon,BT66,Northern Ireland,Northern Ireland,01JZ3N57DHC0QTR1WK4D7T8PXX,Homemade Salsa,Salsas & Dips,3.79,1.137,4,0,15.16,10.612,Food,Condiments
LNU-228712,2024-09-07,Online,AN067903,Ford,GL54,England,South West,01JZ3NC6MD4JYW6JV6BBVB61X8,Caramelized Onion Dip Mix,Dips and Spreads,2.29,0.687,10,0,22.9,16.03,Food,Snacks
EFR-710580,2024-09-29,In-Store,SA018814,Church End,N3,England,East of England,01JZ3N57GF8DY140VWA3YVEBHC,Digital Food Scale,Food Preparation Tools,22.99,6.897,6,0.31,137.94,96.558,Kitchen,Kitchen
EFR-710580,2024-09-29,In-Store,SA018814,Church End,N3,England,London,01JZ3N57GF8DY140VWA3YVEBHC,Digital Food Scale,Food Preparation Tools,22.99,6.897,6,0.31,137.94,96.558,Kitchen,Kitchen
HEL-106352,2024-09-02,Online,UD018779,Wirral,CH48,England,North West,01JZ3N577P80D2EWTD57FTMH25,Coconut Curry Lentils,Canned Vegetarian Meals,5.79,1.737,8,0.05,46.32,32.424,Food,Canned Goods
XHE-300543,2024-01-10,In-Store,DH029445,Eaton,DN22,England,East Midlands,01JZ3N58W0TM2THPDF47X5MP83,Fitness Tracker Watch,Smartwatches,79.99,23.997,12,0.01,959.88,671.916,Wearable Tech,Wearable Tech
ASX-758105,2024-06-23,Online,XU003449,Edinburgh,EH9,Scotland,Scotland,01JZ3N59G0577GTH7WHZHTZKF7,Caramel Sauce,Dessert Toppings,3.49,1.047,11,0.17,38.39,26.873,Food,Condiments
WRW-701131,2024-01-29,In-Store,WS048825,East End,BH21,England,North West,01JZ3N58P0WN0CS7YM91JS7DB1,Reflective Safety Vest,Personal Protective Equipment (PPE) & Disaster Preparedness,19.99,5.997,19,0,379.81,265.867,Safety,Safety
EUS-122589,2024-12-17,Online,XT079740,Birmingham,B40,England,West Midlands,01JZ3N5D19ZMEDEQYCECWKS3X4,Pet Reflective Vest,Pet Safety Gear,18.99,5.697,11,0.3,208.89,146.223,Pets,Pets
EUS-122589,2024-12-17,Online,XT079740,Birmingham,B40,England,West Midlands,01JZ3N5D19ZMEDEQYCECWKS3X4,Pet Reflective Vest,Pet Safety Gear,18.99,5.697,11,0.3,208.89,146.223,Pets,Pets
ENM-425737,2024-08-05,In-Store,AN067903,Carlton,DL8,England,Yorkshire & the Humber,01JZ3NC6MD4JYW6JV6BBVB61X8,Caramelized Onion Dip Mix,Dips and Spreads,2.29,0.687,20,0.19,45.8,32.06,Food,Snacks
JME-656954,2024-10-17,Online,IY088933,Birmingham,B40,England,West Midlands,01JZ3N574ETCVZ4S3P9YTX4WXZ,Vegetable Curry,Frozen Vegetables,5.99,1.797,15,0.28,89.85,62.895,Food,Frozen Foods
JME-656954,2024-10-17,Online,IY088933,Birmingham,B40,England,West Midlands,01JZ3N574ETCVZ4S3P9YTX4WXZ,Vegetable Curry,Frozen Vegetables,5.99,1.797,15,0.28,89.85,62.895,Food,Frozen Foods
HAS-042955,2024-03-27,In-Store,FR097644,Newport,NR29,England,East of England,01JZ3N59Z4N07ZD2AMX627GYVW,Pet Grooming Kit,Grooming Supplies,39.99,11.997,17,0.15,679.83,475.881,Pets,Pets
UZV-807993,2024-11-20,Online,AH010274,Hatton,CV35,England,,01JZ3N59XXT5RYW63PFTYD0X7M,Watering Can with Nozzle,Garden Tools,19.99,5.997,7,0.01,139.93,97.951,Garden,Garden
DJW-954053,2024-04-02,In-Store,WB038596,Walton,CV35,England,West Midlands,01JZ3NC8HM6Q5XE00RC1TYZW8D,Over-the-Door Hooks,Home Organization,12.99,3.897,11,0,142.89,100.023,Home,Home
PFS-456108,2024-01-18,Online,EH082528,Sheffield,S33,England,Yorkshire and the Humber,01JZ3N593DWJ866X1VDP77VAHY,Gluten-Free Pancake Mix,Baking Mixes,5.99,1.797,14,0.09,83.86,58.702,Food,Baking Goods
MCL-208008,2024-06-12,In-Store,VA068865,Sutton,CT15,England,South East,01JZ3N59VMWAZ0W4PQ516QX53S,Thyme,Vegetables,2.49,0.747,5,0.34,12.45,8.715,Food,Fresh Produce
MCL-208008,2024-06-12,In-Store,VA068865,Sutton,CT15,England,South East,01JZ3N59VMWAZ0W4PQ516QX53S,Thyme,Vegetables,2.49,0.747,5,0.34,12.45,8.715,Food,Fresh Produce
GYP-097111,2024-11-14,Online,KF095712,Milton,NG22,England,East Midlands,01JZ3N57WBV5SKZ00A15F0VQ5C,Portable Bluetooth Headphones,Wireless Audio Accessories,79.99,23.997,11,0.31,879.89,615.923,Audio,Audio
GYP-097111,2024-11-14,Online,KF095712,Milton,NG22,England,Scotland,01JZ3N57WBV5SKZ00A15F0VQ5C,Portable Bluetooth Headphones,Wireless Audio Accessories,79.99,23.997,11,0.31,879.89,615.923,Audio,Audio
ATF-607867,2024-07-20,In-Store,AW002721,Bradford,BD7,England,Yorkshire & the Humber,01JZ3N57AHFT3DSTXF0GYXNES2,Pet Grooming Gloves,Grooming Supplies,9.99,2.997,1,0.06,9.99,6.993,Pets,Pets
RLI-823493,2024-05-26,Online,XL007458,Stapleford,LN6,England,East Midlands,01JZ3NC60YW8GAG3Y2CWA0FGVJ,Crispy Rice Treats,Sweet Snacks,3.5,1.05,6,0.15,21,14.7,Food,Snacks
WJX-702657,2024-11-19,In-Store,HS079253,Normanton,LE15,,East of England,01JZ3NC7MJVERD3MQKGTZXXZ0M,Teriyaki Tofu Stir-Fry,Vegetarian Meals,7.49,2.247,9,0.33,67.41,47.187,Food,Prepared Meals
HIV-400177,2024-07-19,Online,UZ041116,Belfast,BT2,Northern Ireland,Northern Ireland,01JZ3NC54PM7TR91GSFXWQ57GP,Handmade Leather Journal,Journals,39.99,11.997,12,0.09,479.88,335.916,Books,Books
VQP-584611,2024-08-10,In-Store,IC043400,Belfast,BT2,Northern Ireland,Northern Ireland,01JZ3NC5V5BEJYHZZW0Z7KEE77,Honeycrisp Apple Chips,Dried Fruits,3.49,1.047,2,0.09,6.98,4.886,Food,Snacks
HQM-067683,2024-05-21,Online,ZM067254,Weston,GU32,England,South East,01JZ3NC4HAYXSJ7SGV86KQ9QK7,Pressure Washer Accessories Kit,Outdoor Cleaning,39.99,11.997,19,0.22,759.81,531.867,Home Improvement,Home Improvement
JKL-947333,2024-01-08,In-Store,QU064323,Horton,BS37,England,South West,01JZ3NC7M1ZXY58W4HFW51V0ZA,Vintage Button-Down Shirt,Casual Shirts,45.99,13.797,2,0.26,91.98,64.386,Clothing,Shirts
XXQ-780418,2024-09-16,Online,GZ075930,Middleton,LE16,England,East Midlands,01JZ3NC55P93SPM09P0WQ33GMV,Thai Coconut Curry Sauce,Marinades and Sauces,3.99,1.197,12,0.23,47.88,33.516,Food,Condiments
TIE-216046,2024-03-17,In-Store,XA015610,Buckland,CT16,England,South East,01JZ3N57D3TXB1J4MZWAFS25KT,Wall-Mounted Wine Rack,Wine Storage Solutions,39.99,11.997,19,0.22,759.81,531.867,Home,Home
ACU-686532,2024-08-01,Online,QG032787,Horton,BS37,England,South West,01JZ3N57G0JRH7277AVNVM0QK4,Smart Home Security Camera,Home Security,79.99,23.997,12,0,959.88,671.916,Smart Home,Smart Home
ASC-799309,2024-10-24,In-Store,BH069063,Sheffield,S1,England,Yorkshire and the Humber,01JZ3NC4NWZFD6Q40ZPNP4AD1X,Cauliflower Gnocchi,Frozen Vegetarian Meals,3.59,1.077,19,0.34,68.21,47.747,Food,Frozen Foods
HDP-076336,2024-09-20,Online,GT096217,Sutton,RH5,England,South East,01JZ3N59AEZ6J274EBN5X9QM66,Smart Plug,Home Automation Accessories,19.99,5.997,10,0.07,199.9,139.93,Smart Home,Smart Home
HDP-076336,2024-09-20,Online,GT096217,Sutton,RH5,England,South East,01JZ3N59AEZ6J274EBN5X9QM66,Smart Plug,Home Automation Accessories,19.99,5.997,10,0.07,199.9,139.93,Smart Home,Smart Home
GZT-452400,2024-12-10,In-Store,NL026223,Denton,M34,England,North West,01JZ3N5852WRZ4VZBSVFG1D65V,Ceramic Non-Stick Frying Pan,Cookware,39.99,11.997,3,0.11,119.97,83.979,Kitchen,Kitchen
RPQ-882010,2024-03-05,Online,VL086290,East End,BH21,England,North West,01JZ3NC445K086AKJCM3DPMEM6,Organic Coconut Flakes,Baking Ingredients,3.49,1.047,3,0.11,10.47,7.329,Food,Baking
WGY-799398,2024-03-29,In-Store,VA096935,London,SW1E,England,London,01JZ3N59GACFEGSC871MQAWQZM,Video Camera,Cameras & Photography,199,59.7,3,0.27,597,417.9,Electronics,Electronics
WGY-799398,2024-03-29,In-Store,VA096935,London,SW1E,England,London,01JZ3N59GACFEGSC871MQAWQZM,Video Camera,Cameras & Photography,199,59.7,3,0.27,597,417.9,Electronics,Electronics
WGY-799398,2024-03-29,In-Store,VA096935,London,SW1E,England,London,01JZ3N59GACFEGSC871MQAWQZM,Video Camera,Cameras & Photography,199,59.7,3,0.27,597,417.9,Electronics,Electronics
WGY-799398,2024-03-29,In-Store,VA096935,London,SW1E,England,London,01JZ3N59GACFEGSC871MQAWQZM,Video Camera,Cameras & Photography,199,59.7,3,0.27,597,417.9,Electronics,Electronics
WGY-799398,2024-03-29,In-Store,VA096935,London,SW1E,England,London,01JZ3N59GACFEGSC871MQAWQZM,Video Camera,Cameras & Photography,199,59.7,3,0.27,597,417.9,Electronics,Electronics
WGY-799398,2024-03-29,In-Store,VA096935,London,SW1E,England,London,01JZ3N59GACFEGSC871MQAWQZM,Video Camera,Cameras & Photography,199,59.7,3,0.27,597,417.9,Electronics,Electronics
XSD-112688,2024-01-26,Online,AI087863,Dean,OX7,England,South East,01JZ3NC45P3G4AZVF1YQD3EVCX,Lemon Pepper Seasoning,Citrus Seasonings,3.29,0.987,2,0.26,6.58,4.606,Food,Seasonings
OAZ-418820,2024-07-12,In-Store,WF009587,Thorpe,BD23,England,Yorkshire & the Humber,01JZ3N5AW1CPFPMWWT33J6AGMW,Cheddar Cheese Crackers,Savory Snacks,2.29,0.687,4,0.17,9.16,6.412,Food,Snacks
LOQ-102442,2024-07-22,Online,SJ036890,Norton,S8,England,East Midlands,01JZ3N5CRJGETK9DDF9PNXE5HT,Cranberry Pecan Granola,Granola and Muesli,3.99,1.197,4,0,15.96,11.172,Food,Breakfast Foods
LOQ-102442,2024-07-22,Online,SJ036890,Norton,S8,England,Yorkshire and the Humber,01JZ3N5CRJGETK9DDF9PNXE5HT,Cranberry Pecan Granola,Granola and Muesli,3.99,1.197,4,0,15.96,11.172,Food,Breakfast Foods
ZUX-639633,2024-07-14,In-Store,ET028434,Manchester,M14,England,North West,01JZ3NC8PVSQJW2J8B75RKHRSK,Frozen Mixed Vegetables,Frozen Vegetables,1.99,0.597,7,0.02,13.93,9.751,Food,Frozen
NRL-207038,2024-01-15,Online,PA056440,Merton,SW19,England,London,01JZ3NC7HWVW1G86C9V3EWPTBR,Organic Spinach,Leafy Greens,2.99,0.897,17,0.38,50.83,35.581,Food,Produce
QJJ-840118,2024-04-14,In-Store,IF065494,Milton,AB56,Scotland,East Midlands,01JZ3N5D4WRAK2CPYERJ4J8EZG,Maple Almond Granola,Granola/Cereal,5.49,1.647,13,0.29,71.37,49.959,Food,Breakfast
QJJ-840118,2024-04-14,In-Store,IF065494,Milton,AB56,Scotland,Scotland,01JZ3N5D4WRAK2CPYERJ4J8EZG,Maple Almond Granola,Granola/Cereal,5.49,1.647,13,0.29,71.37,49.959,Food,Breakfast
HEV-520461,2024-05-08,Online,HD049219,Brampton,NR34,England,East of England,01JZ3N58F7KV0D65VTHCCCHBSG,Vegetable Pizza Rolls,Frozen Snacks,6.49,1.947,10,0.4,64.9,45.43,Food,Frozen Foods
RUX-266068,2024-07-14,In-Store,ZU040871,Weston,GU32,England,South East,01JZ3N588VEBT87N46EEDWTDEZ,Organic Apples,Fruits,1.89,0.567,20,0.16,37.8,26.46,Food,Produce
JYN-832765,2024-03-27,Online,BQ000218,Thorpe,BD23,England,Yorkshire & the Humber,01JZ3N59478ZRJZ3SPGDCJQDT6,Sourdough Bread,Breads,4.99,1.497,11,0.39,54.89,38.423,Food,Bakery
UUH-959028,2024-03-01,In-Store,VR073461,Glasgow,G4,Scotland,Scotland,01JZ3N576FS4S9YNJME0E1C4BE,Creative Puzzle Game,Educational Toys,19.99,5.997,16,0.04,319.84,223.888,Toys,Toys
VJW-129957,2024-08-25,Online,DN090133,Seaton,LE15,England,East Midlands,01JZ3N57ZH0SEZHVAHCYHPB3FE,Smartwatch,Fitness Monitors,199.99,59.997,1,0.12,199.99,139.993,Wearable Tech,Wearable Tech
CVF-101518,2024-08-25,In-Store,UB099492,Whitwell,DL10,England,Yorkshire & the Humber,01JZ3NC49YVDJT3PGB1BWYKSMX,Honey BBQ Ribs,Barbecue & Grilled Meats,12.99,3.897,5,0.12,64.95,45.465,Food,Meat
PSX-927172,2024-01-24,Online,KV079867,Sheffield,S33,England,Yorkshire and the Humber,01JZ3N59EANQ5DWG2MPA84F0KP,Pineapple Coconut Yogurt,Yogurt,4.49,1.347,17,0.02,76.33,53.431,Food,Dairy
YYK-677743,2024-05-09,In-Store,VX036428,Church End,N3,England,East of England,01JZ3N573PQV7J0Y4RE0CRZE1C,Banana Chips,Sweet Snacks,1.99,0.597,8,0.35,15.92,11.144,Food,Snacks
YYK-677743,2024-05-09,In-Store,VX036428,Church End,N3,England,London,01JZ3N573PQV7J0Y4RE0CRZE1C,Banana Chips,Sweet Snacks,1.99,0.597,8,0.35,15.92,11.144,Food,Snacks
VKF-284488,2024-08-11,Online,TB042465,Sutton,CT15,England,South East,01JZ3N5BWW7QMY5E7VDFH72XD6,Multi-Cooker,Cooking Appliances,89.99,26.997,8,0.16,719.92,503.944,,
VKF-284488,2024-08-11,Online,TB042465,Sutton,CT15,England,South East,01JZ3N5BWW7QMY5E7VDFH72XD6,Multi-Cooker,Cooking Appliances,89.99,26.997,8,0.16,719.92,503.944,,
ORW-052322,2024-08-30,In-Store,FM007562,Ashley,SN13,England,South West,01JZ3N5ADXA8QXA3VH721MDMK4,Organic Blueberries,Berries,5.49,1.647,4,0.05,21.96,15.372,Food,Fruits
DXS-230173,2024-01-13,Online,IR090467,Sutton,CT15,England,South East,01JZ3N59M4VVFW7YNABVMB5V0M,Mini Food Processor,Food Preparation Tools,39.99,11.997,12,0.19,479.88,335.916,Kitchen,Kitchen
DXS-230173,2024-01-13,Online,IR090467,Sutton,CT15,England,South East,01JZ3N59M4VVFW7YNABVMB5V0M,Mini Food Processor,Food Preparation Tools,39.99,11.997,12,0.19,479.88,335.916,Kitchen,Kitchen
OIZ-807000,2024-07-08,In-Store,VL086290,Normanton,LE15,England,North West,01JZ3NC445K086AKJCM3DPMEM6,Organic Coconut Flakes,Baking Ingredients,3.49,1.047,10,0.35,34.9,24.43,Food,Baking
LYJ-165579,2024-05-11,Online,YJ015564,Preston,PR1,England,North West,01JZ3NC6H1PSP7YS883VBZSC9V,Comfortable Jogger Pants,Bottoms,29.99,8.997,5,0.06,149.95,104.965,Clothing,Bottoms
PDP-530668,2024-04-26,In-Store,GF046966,Belfast,BT2,Northern Ireland,Northern Ireland,01JZ3NC5PQSV23JMYK5X4KN8TV,Essential White Button-Up,Dress Shirts,44.99,13.497,16,0.35,719.84,503.888,Clothing,Shirts
PBF-073970,2024-10-28,Online,EN095499,Burnside,EH52,Scotland,Scotland,01JZ3NC5J9ZQXR3BC0YC4FVAEN,Granola Clusters,Granola,4.99,1.497,1,0,4.99,3.493,Food,Cereal
PSF-324324,2024-12-18,In-Store,NN085761,Whitwell,DL10,England,Yorkshire & the Humber,01JZ3N5BWKT2885YD27FB11138,Electric Heating Pad,Pain Relief & Therapy,20.99,6.297,13,0.09,272.87,191.009,Health,Health
GJA-807697,2024-02-08,Online,FM038251,Bradford,BD7,England,Yorkshire & the Humber,01JZ3NC8SCJFTY3F2W62MS92B7,Herbed Couscous,Seasoned Grains,2.49,0.747,16,0.11,39.84,27.888,Food,Grains
SCQ-924668,2024-10-31,In-Store,FP094467,London,EC3M,England,London,01JZ3NC4QGJKRHDEFH3EFQCPJA,Children's Musical Instrument Set,Musical Toys,39.99,11.997,10,0.39,399.9,279.93,Toys,Toys
SCQ-924668,2024-10-31,In-Store,FP094467,London,EC3M,England,London,01JZ3NC4QGJKRHDEFH3EFQCPJA,Children's Musical Instrument Set,Musical Toys,39.99,11.997,10,0.39,399.9,279.93,Toys,Toys
SCQ-924668,2024-10-31,In-Store,FP094467,London,EC3M,England,London,01JZ3NC4QGJKRHDEFH3EFQCPJA,Children's Musical Instrument Set,Musical Toys,39.99,11.997,10,0.39,399.9,279.93,Toys,Toys
SCQ-924668,2024-10-31,In-Store,FP094467,London,EC3M,England,London,01JZ3NC4QGJKRHDEFH3EFQCPJA,Children's Musical Instrument Set,Musical Toys,39.99,11.997,10,0.39,399.9,279.93,Toys,Toys
SCQ-924668,2024-10-31,In-Store,FP094467,London,EC3M,England,London,01JZ3NC4QGJKRHDEFH3EFQCPJA,Children's Musical Instrument Set,Musical Toys,39.99,11.997,10,0.39,399.9,279.93,Toys,Toys
SCQ-924668,2024-10-31,In-Store,FP094467,London,EC3M,England,London,01JZ3NC4QGJKRHDEFH3EFQCPJA,Children's Musical Instrument Set,Musical Toys,39.99,11.997,10,0.39,399.9,279.93,Toys,Toys
HGN-990417,2024-07-15,Online,BO084720,Dean,OX7,England,South East,01JZ3N5879PJM22PJF2CDHFHZS,Roasted Garlic Mashed Potatoes,Frozen Vegetables,3.99,1.197,17,0.36,67.83,47.481,Food,Frozen Foods
WXY-312478,2024-03-13,In-Store,UP072366,Newport,NR29,England,East of England,01JZ3N58AR344PXZMHPE3MBD7A,Savory Oatmeal,Savory Breakfast Options,2.49,0.747,4,0.12,9.96,6.972,Food,Breakfast
MCI-131087,2024-11-17,Online,PD057509,West End,DN36,England,East Midlands,01JZ3NC4PD2NMA2F73CRG09TRD,LED Strip Lights with Remote Control,Lighting & Lamps,29.99,8.997,20,0.36,599.8,419.86,Home,Home
ERU-949207,2024-02-26,In-Store,TB042465,Liverpool,L33,England,North West,01JZ3N5BWW7QMY5E7VDFH72XD6,Multi-Cooker,Cooking Appliances,89.99,26.997,3,0.4,269.97,188.979,,
ERU-949207,2024-02-26,In-Store,TB042465,Liverpool,L33,England,North West,01JZ3N5BWW7QMY5E7VDFH72XD6,Multi-Cooker,Cooking Appliances,89.99,26.997,3,0.4,269.97,188.979,,
PLL-953026,2024-12-17,Online,JK054984,London,WC1B,England,London,01JZ3NC4KA47PJ0D6YK46ZS0DW,Gardening Gloves,Garden Tools,15.99,4.797,15,0.2,239.85,167.895,Garden,Garden
PLL-953026,2024-12-17,Online,JK054984,London,WC1B,England,London,01JZ3NC4KA47PJ0D6YK46ZS0DW,Gardening Gloves,Garden Tools,15.99,4.797,15,0.2,239.85,167.895,Garden,Garden
PLL-953026,2024-12-17,Online,JK054984,London,WC1B,England,London,01JZ3NC4KA47PJ0D6YK46ZS0DW,Gardening Gloves,Garden Tools,15.99,4.797,15,0.2,239.85,167.895,Garden,Garden
PLL-953026,2024-12-17,Online,JK054984,London,WC1B,England,London,01JZ3NC4KA47PJ0D6YK46ZS0DW,Gardening Gloves,Garden Tools,15.99,4.797,15,0.2,239.85,167.895,Garden,Garden
PLL-953026,2024-12-17,Online,JK054984,London,WC1B,England,London,01JZ3NC4KA47PJ0D6YK46ZS0DW,Gardening Gloves,Garden Tools,15.99,4.797,15,0.2,239.85,167.895,Garden,Garden
PLL-953026,2024-12-17,Online,JK054984,London,WC1B,England,London,01JZ3NC4KA47PJ0D6YK46ZS0DW,Gardening Gloves,Garden Tools,15.99,4.797,15,0.2,239.85,167.895,Garden,Garden
HDI-796624,2024-03-02,In-Store,MU012349,Newbiggin,NE46,England,North East,01JZ3N5CY5E9AGR9HPDK9Z89M5,Adjustable Skipping Rope,Cardio Equipment,12.99,3.897,14,0,181.86,127.302,Fitness,Fitness
ADE-335004,2024-09-25,Online,VX036428,Weston,GU32,England,South East,01JZ3N573PQV7J0Y4RE0CRZE1C,Banana Chips,Sweet Snacks,1.99,0.597,3,0.05,5.97,4.179,Food,Snacks
UOT-121424,2024-06-08,In-Store,GN005894,Whitwell,DL10,England,Yorkshire & the Humber,01JZ3N5D05PXC9KNJY4NNZANVJ,Rustic Italian Bread,Breads,3.59,1.077,4,0.17,14.36,10.052,Food,Bakery
